Rasgrp4	4.213563	4.011659	4.159924	4.034806	4.038043
Rassf1	3.03396	3.124823	3.176653	3.240505	3.268265
Rassf5	6.080812	5.89419	6.654304	6.656756	6.727591
Rb1	2.815076	2.811351	2.654692	2.691456	3.055924
Rbbp7	10.821873	10.443127	10.925846	10.366693	10.299076
Rbl1	3.623215	3.405745	3.298075	3.273459	3.739196
Rbm19	4.866628	4.392809	4.576503	4.946173	4.43013
Rbm8a	4.778165	4.626381	4.618607	4.590494	4.414348
Rbmxrt	7.528698	7.407301	8.434129	8.366332	7.460412
Rbp1	8.018375	7.961627	8.44037	9.418419	7.681631
Rcl1	10.231289	10.524507	9.731695	10.037536	8.325495
Rdh5	6.791048	7.073755	6.798959	6.908049	6.542646
Reln	3.955469	3.830349	3.693214	3.609025	3.941388
Reps1	6.286594	6.106702	6.537918	6.640827	6.051814
Rest	5.842889	5.50931	6.141158	6.332979	5.268385
Ret	3.090349	3.238277	3.357907	3.294954	3.427474
Rgl2	5.660385	5.702405	5.689246	5.87423	5.601238
Rgs14	5.75559	5.590292	5.485897	5.462444	5.815579
Rhoa	9.060693	8.964178	9.545341	9.456236	9.010599
Rhod	5.690402	5.550321	5.728609	5.748746	5.260363
Rhof	5.515687	5.483492	5.4499	5.370838	6.357982
Rhoh	3.216652	3.119116	2.981496	3.150174	3.017484
Rhoj	4.415631	4.449625	4.329339	4.431145	5.117132
Rin1	3.892125	3.695988	3.694334	3.606857	3.808568
Riok3	7.780501	7.752605	7.6494	8.006905	6.375053
Rlf	4.342993	4.071517	4.185295	4.64019	4.329013
Rnps1	6.38829	6.722237	7.005194	7.720557	5.946829
Rpl23	11.325485	11.402766	11.803464	11.921443	11.142151
Rpl27a	10.970024	10.997536	11.177544	11.56121	10.335298
Rpl4	11.45712	11.648756	11.964144	12.043326	10.844108
Rpl5	4.19596	4.345142	4.127755	4.128049	4.451897
Rpl6	10.91029	10.948014	11.292189	11.501554	10.508233
Rpl7	6.329183	6.384465	6.887124	6.438498	6.919808
Rpl8	10.345447	10.560509	10.538911	11.21751	9.572375
Rps15	10.277305	10.597572	10.512963	11.274888	9.054521
Rps27	4.874871	5.084527	5.021699	5.056072	4.921877
Rps4x	11.298652	11.318617	11.79473	11.829738	11.120402
Rps6ka1	6.378284	6.320784	6.851264	6.670538	7.123474
Rps6ka2	4.022161	3.69103	3.780024	3.620408	3.618121
Rps6ka3	4.214938	4.245822	4.061939	4.042116	4.212169
Rps6ka6	3.189545	2.976869	3.026906	3.042012	3.352236
Rps7	10.5821	10.66085	11.106366	11.643314	8.205915
Rras	7.210132	7.53503	8.505215	8.75609	7.189483
Rras2	6.850882	7.019979	7.295893	6.900023	6.69601
Rrs1	8.105687	7.775996	8.310289	8.049373	7.893034
Rxra	3.84313	3.66175	3.621282	3.538904	3.932066
Rxrb	8.03837	7.757709	7.493569	7.486748	7.339146
Rxrg	4.962644	4.918265	4.856025	5.01483	4.871095
Ryk	4.255297	4.258586	3.859812	3.655354	4.331711
Sap30	5.838861	6.021562	7.330811	6.964449	6.421018
Sdad1	5.666123	5.181846	5.843589	6.025437	4.973471
Senp3	7.897745	8.036133	8.160029	8.064762	8.089787
Senp5	4.524378	4.724288	4.717229	4.812488	4.747165
Set	10.532363	10.336324	10.862113	10.382423	10.002387
Setdb1	3.000084	2.962618	2.979415	2.939078	3.039236
Sf3a3	6.038679	6.323882	6.538746	7.004354	4.927802
Sfpi1	5.176581	5.29271	7.728107	7.981841	6.878913
Sfrs9	3.577511	3.654846	3.522935	3.633712	3.559697
Sftpb	5.818496	5.812225	5.769179	5.544956	5.93227
Shb	6.32432	6.799516	6.377827	6.750451	5.896939
Shc1	7.498426	7.396514	7.545203	7.56117	7.287856
Shc2	3.724314	3.530525	3.541088	3.374393	3.873313
Shc3	4.384515	3.925594	4.089451	3.776306	4.096591
Sin3a	6.350167	6.496118	6.301107	6.441719	6.118022
Sin3b	7.362771	6.94495	7.323615	8.069134	6.89644
Sipa1	4.965407	5.099164	5.221658	5.721309	5.4672
Sirt1	4.457265	4.442151	4.393488	4.296241	5.004934
Ski	4.801159	5.162761	5.145846	5.372596	5.254029
Skil	7.558421	7.136239	8.697658	8.426981	7.961841
Slc30a4	5.943873	5.942996	5.948472	5.988872	5.763915
Smad2	3.504339	3.101176	3.49805	2.973473	3.387066
Smad3	6.670081	6.638752	6.617633	6.51454	6.78475
Smad4	4.238778	4.210254	4.02246	4.235151	4.192178
Smad7	4.69212	4.843254	4.743186	4.704746	4.508354
Smarcd3	4.464194	4.389048	4.330082	4.303881	4.487358
Smurf2	8.440268	8.332318	8.183605	8.088006	7.535646
Snrpa1	6.501626	6.774883	7.072972	7.380786	6.464152
Snrpd1	5.265214	5.663568	6.848173	7.012242	5.719825
Snrpg	8.989059	9.077159	9.745091	9.845746	9.23892
Sod2	8.257878	8.114543	8.127477	7.801589	7.118689
Sorbs1	3.979806	3.776315	3.700132	3.607228	3.71432
Sorbs3	6.876459	6.936004	6.703977	6.576537	7.074456
Sos1	2.981519	3.104495	2.789851	3.007103	2.670731
Sos2	6.505617	6.57375	6.41424	6.884429	5.545624
Sox2	3.403312	3.279994	3.453869	3.298347	3.438567
Sp1	8.586988	8.414731	8.387713	8.694837	8.137655
Spen	4.626756	4.253987	4.406073	4.23378	4.58294
Sphk1	3.599204	3.534645	3.597676	3.553769	3.527796
Sphk2	6.555797	5.97318	5.684575	5.127924	5.550663
Spna1	3.003577	2.927688	3.17609	3.219468	4.414299
Spna2	8.028872	8.210023	8.463048	8.57024	7.434245
Spnb1	5.906938	5.778701	5.781904	5.585918	6.184496
Spnb2	9.566588	9.659798	9.936675	10.077935	9.396928
Spnb3	7.780394	7.7531	6.975777	7.063653	7.311954
Spnb4	6.573723	6.466919	6.296872	6.155914	6.767741
Spry2	4.922331	5.195995	5.135774	5.537171	5.093153
Src	4.951893	4.87764	5.32001	5.026716	5.995845
Ssb	6.835049	6.633041	7.337798	7.110784	5.774476
Ssh3	4.884026	4.70387	4.789377	4.811529	4.827723
Ssrp1	3.667052	3.525753	3.36451	3.366089	3.528377
Ssx2ip	3.159063	2.964909	2.903061	2.701782	3.011819
Stat1	6.219777	6.888644	9.844032	9.999492	9.008631
Stat5a	3.58112	3.830568	3.887633	4.623327	3.653759
Stat5b	6.112555	6.081653	5.787639	6.076368	5.18456
Stub1	7.114596	6.776698	6.886139	6.658499	6.484709
Sumo1	8.243354	8.194006	8.522463	8.033467	8.095283
Sumo2	9.689714	9.600833	10.113553	10.124042	9.41569
Sumo3	4.816402	4.850612	4.974862	4.688816	5.578026
Surf6	6.05261	5.851973	5.997749	6.036455	5.860391
Taf1b	5.153664	5.381262	5.39499	5.557215	4.70908
Tap1	3.592088	3.367833	3.458812	3.187946	3.787052
Tap2	5.741254	5.980163	7.665179	7.945638	6.326384
Tapbp	6.711646	7.171669	8.434747	9.377084	5.713276
Tars	7.736962	7.698425	7.926108	8.301141	6.264869
Tbca	10.163601	9.886511	10.15246	9.889977	9.306848
Tbk1	8.317844	8.348109	9.188346	9.112675	8.144641
Tbl1x	8.868938	8.48793	8.465397	8.42573	8.293702
Tbl1xr1	2.912647	2.866848	2.873262	2.849681	2.840817
Tbl3	2.718893	2.688652	2.684849	2.537002	2.882636
Tcea1	9.571058	9.426219	9.728804	9.613295	8.398654
Tcerg1	4.604312	4.424708	4.521531	4.495667	4.411494
Tdg	6.020202	6.203303	6.393552	6.741465	5.837615
Tec	7.234405	7.211713	6.994975	7.15852	6.616746
Tek	3.317604	3.286998	3.171484	3.172912	3.461863
Tfg	5.186506	5.251482	5.079502	5.011644	4.892217
Tgfa	4.878063	4.934212	4.867824	4.886508	4.886596
Tgfbr2	3.278803	3.169947	3.322972	3.022233	3.4191
Thra	5.811392	5.501273	5.361515	5.615712	5.57571
Tiam1	3.769662	3.331471	3.603496	3.398062	3.539414
Tjp1	7.862191	8.069862	8.059551	8.097185	7.054542
Tnfrsf8	3.879658	3.686908	3.668714	3.589621	3.968401
Tpm3	3.692612	3.678529	3.696163	3.594304	3.752384
Tpp1	10.537867	10.387195	10.770959	10.393991	9.995627
Tpr	4.881512	5.111849	5.222014	6.12754	4.44795
Trat1	3.027698	2.91093	2.951857	2.868484	2.982888
Trim28	9.198438	8.890313	8.793578	8.687883	8.621959
Trnt1	5.442901	6.206736	6.049042	6.525638	5.551448
Trp53	3.016612	2.730762	2.793235	2.726876	2.848465
Trp63	4.720735	4.540745	4.581053	4.518174	4.89536
Tsc1	3.293063	3.149487	3.305929	3.05063	3.32244
Tspan3	5.763336	6.543447	7.074116	7.323902	6.989388
Tubb5	7.372221	7.491288	8.902505	9.147198	8.340237
Txk	3.514546	3.427562	3.463718	3.598677	3.620184
Tyrobp	7.006932	7.134558	10.291948	10.65438	9.471606
Uba52	11.555277	11.525077	11.564066	11.801637	10.553573
Ubash3a	3.915502	4.003598	3.87964	3.851723	4.270827
Ubc	8.090935	8.336198	8.77393	8.010206	9.11822
Ube2i	6.248419	5.878349	5.814365	6.346411	5.659256
Ubtf	4.21628	4.169689	4.426715	4.42348	3.848581
Upp1	5.503404	5.461198	6.92478	7.621356	6.058116
Usp1	8.044908	7.906069	8.711329	8.642934	7.834388
Usp7	5.733636	5.609418	5.61593	5.382618	5.826527
Utp11l	3.316495	3.421903	3.290856	3.277885	3.25319
Utp15	4.677455	4.497342	5.168636	5.064062	4.967943
Vasp	5.368558	5.729844	7.693538	8.067779	6.1783
Vav1	3.381235	3.306611	4.531746	4.904891	4.047654
Vav2	3.49871	3.439255	3.435431	3.30078	3.246526
Vav3	2.854118	2.861134	2.847861	2.784634	2.811613
Vbp1	8.230221	8.167943	8.929782	8.52539	8.245739
Vcl	5.406082	5.522566	5.22412	5.233294	5.186715
Vdr	4.090143	4.256416	4.49674	4.495627	4.819567
Vldlr	3.534165	3.258386	3.302647	3.230709	3.530317
Wap	4.408344	4.417072	4.234287	4.282981	4.4191
Was	4.624337	4.553808	5.997719	6.079815	5.95673
Wdr12	5.558725	5.744919	5.712489	5.778694	5.168461
Wdr3	6.799905	6.727278	7.239935	7.069789	6.912523
Wdr36	7.399699	7.27678	7.238846	7.220932	7.117039
Wdr46	6.238556	6.896004	6.514446	7.180374	5.873952
Wdr48	6.025832	6.179347	6.372155	6.565395	5.44022
Xpo1	3.190374	3.051058	3.22808	3.034242	3.456909
Xrcc5	5.741553	5.807835	5.931779	5.796282	5.442266
Ywhab	10.330484	9.457277	10.653046	9.518391	10.183091
Zap70	6.240928	5.656669	5.780792	5.756816	5.921545
Zbtb16	4.338786	4.378275	4.168153	4.198666	4.309636
Zc3hc1	5.537905	5.919262	6.011058	6.118224	5.274334
Zfp472	4.031653	4.032477	4.283893	4.279478	4.097706
Zfyve9	6.34508	6.30818	5.634537	5.821397	5.700854
Zhx2	6.713452	6.53815	6.66134	6.34302	6.495488
